ChargerId,OperatorAbb,City,InsertedDate,Status,Lat,Lon
ALM-00120,MOT,Almada,2026-02-03,Present,38.64272,-9.19311
ALM-00121,EZC,Almada,2025-10-21,Present,38.675323,-9.166183
ALM-00122,EZC,Almada,2025-10-21,Present,38.675323,-9.166183
ALM-00123,EZC,Almada,2025-10-21,Present,38.675323,-9.166183
ALM-00124,EZC,Almada,2025-10-21,Present,38.669075,-9.165562
ALM-00125,EZC,Almada,2025-10-21,Present,38.669075,-9.165562
ALM-00126,EZC,Almada,2025-10-21,Present,38.669075,-9.165562
ALM-00127,EZC,Almada,2025-10-21,Present,38.681313,-9.160676
ALM-00128,EZC,Almada,2025-10-21,Present,38.681313,-9.160676
ALM-00129,EZC,Almada,2025-10-21,Present,38.681313,-9.160676
ALM-00130,EZC,Almada,2025-10-18,Present,38.65457,-9.152748
ALM-00131,EZC,Almada,2025-10-18,Present,38.65457,-9.152748
ALM-00132,EZC,Almada,2025-10-18,Present,38.65457,-9.152748
ALM-00147,MOT,Almada,2026-01-31,Present,38.64272,-9.19311
ALM-80007,ATL,Almada,2023-09-25,Present,38.669353,-9.165517
ALM-80021,ATL,Almada,2023-09-25,Present,38.67035,-9.17038
ALM-80024,ATL,Almada,2023-09-25,Present,38.61761,-9.19113
ALM-90003,HRZ,Almada,2025-01-01,Present,38.6791,-9.15828
ALM-90004,HRZ,Almada,2025-01-01,Present,38.68155,-9.159578
ALM-90005,EDP,Almada,2021-09-21,Removed,38.681374,-9.160646
ALM-90006,EDP,Almada,2021-09-21,Removed,38.67546,-9.166247
ALM-90008,GLP,Almada,2025-01-21,Present,38.654575,-9.152943
ALM-90010,GLP,Almada,2025-01-21,Present,38.667286,-9.160791
ALM-90012,HRZ,Almada,2025-01-01,Present,38.647495,-9.240781
ALM-90014,EDP,Almada,2023-11-08,Removed,38.61693,-9.21659
ALM-90020,HRZ,Almada,2025-01-01,Present,38.60687,-9.2101
ALM-90022,EDP,Almada,2022-07-05,Present,38.64839,-9.18345
ALM-90023,EDP,Almada,2023-08-08,Present,38.67221,-9.15604
ALM-90027,GLP,Almada,2025-01-21,Present,38.66308,-9.16541
ALM-90028,HRZ,Almada,2025-01-01,Present,38.672855,-9.232158
ALQ-00003,GLP,Alenquer,2024-12-24,Present,39.028515,-8.967155
ALQ-00004,GLP,Alenquer,2024-12-24,Present,39.028515,-8.967155
ALQ-00005,GLP,Alenquer,2024-12-24,Present,39.028515,-8.967155
ALQ-00010,HRZ,Alenquer,2025-01-02,Present,39.028233,-8.981491
ALQ-00011,REP,Alenquer,2025-03-14,Present,39.03942,-8.989725
ALQ-00014,HRZ,Alenquer,2025-01-02,Present,39.144566,-9.022661
ALQ-00015,ATL,Alenquer,2023-05-15,Present,39.02668,-8.980746
ALQ-00016,KLS,Alenquer,2023-10-11,Removed,39.040245,-8.988891
ALQ-00017,ATL,Alenquer,2024-07-16,Present,39.02183,-8.97474
ALQ-00019,EDP,Alenquer,2023-06-29,Present,39.0975,-9.119473
ALQ-00020,ATL,Alenquer,2024-02-05,Present,39.024303,-8.979769
ALQ-00021,GLP,Alenquer,2025-01-21,Present,39.052673,-9.008432
ALQ-00022,GLP,Alenquer,2023-08-27,Present,39.024254,-8.981178
ALQ-00023,GLP,Alenquer,2023-02-09,Present,39.024254,-8.981178
ALQ-00024,GLP,Alenquer,2025-02-24,Present,39.021957,-8.977348
ALQ-00027,GLP,Alenquer,2025-03-21,Present,39.023354,-8.97721
ALQ-00028,GLP,Alenquer,2025-08-13,Present,39.040245,-8.988891
ALQ-00029,GLP,Alenquer,2025-07-17,Present,39.050667,-9.006527
ALQ-00030,GLP,Alenquer,2025-10-23,Present,39.055492,-9.007341
ALQ-80001,ATL,Alenquer,2023-09-25,Present,39.050888,-9.003778
ALR-00004,EDP,Almeirim,2023-07-26,Removed,39.1936,-8.620554
ALR-00005,ATL,Almeirim,2022-02-01,Present,39.19039,-8.62419
ALR-00006,KLS,Almeirim,2023-10-11,Removed,39.200855,-8.62081
ALR-00007,EDP,Almeirim,2023-06-29,Present,39.2008,-8.6185
ALR-00008,EDP,Almeirim,2023-06-29,Present,39.1962,-8.626092
ALR-00010,EDP,Almeirim,2023-07-16,Present,39.19262,-8.619691
ALR-00011,GLP,Almeirim,2025-08-15,Present,39.200855,-8.620809
ALR-80001,ATL,Almeirim,2023-09-25,Present,39.20111,-8.62775
ALT-00002,EDP,Alter do Chão,2023-06-29,Present,39.222023,-7.686202
ALT-00003,EDP,Alter do Chão,2023-06-29,Present,39.222225,-7.686202
ALT-00004,EDP,Alter do Chão,2023-08-16,Present,39.22227,-7.686875
ALT-00006,EDP,Alter do Chão,2023-07-14,Present,39.196873,-7.666665
ALT-00007,GLP,Alter do Chão,2024-12-24,Present,39.18959,-7.655618
ALT-00008,EDP,Alter do Chão,2025-10-25,Present,39.224155,-7.687151
ALT-00009,EDP,Alter do Chão,2025-10-25,Present,39.224155,-7.687151
ALT-80001,ATL,Alter do Chão,2023-09-25,Present,39.19753,-7.659417
AMD-00025,GLG,Amadora,2024-12-24,Present,38.733604,-9.223703
AMD-00028,BLU,Amadora,2023-01-14,Present,38.77954,-9.22004
AMD-00029,BLU,Amadora,2023-01-14,Present,38.779392,-9.22004
AMD-00030,PLG,Amadora,2025-04-16,Present,38.7773,-9.220222
AMD-00031,PLG,Amadora,2025-04-16,Present,38.777153,-9.220022
AMD-00032,GLG,Amadora,2024-12-24,Present,38.76417,-9.21223
AMD-00033,PLG,Amadora,2025-04-16,Present,38.777153,-9.220422
AMD-00034,PLG,Amadora,2025-04-16,Present,38.7773,-9.2204
AMD-00035,PLG,Amadora,2025-04-16,Present,38.7773,-9.220022
AMD-00036,PLG,Amadora,2025-04-16,Present,38.777004,-9.220222
AMD-00037,PLG,Amadora,2025-04-16,Present,38.777004,-9.220022
AMD-00038,PLG,Amadora,2025-04-16,Present,38.777004,-9.220422
AMD-00040,PLG,Amadora,2025-04-16,Present,38.776955,-9.219795
AMD-00042,MAK,Amadora,2025-02-10,Present,38.758533,-9.234532
AMD-00043,MAK,Amadora,2025-02-10,Present,38.758533,-9.234532
AMD-00044,MAK,Amadora,2025-02-10,Present,38.758533,-9.234532
AMD-00045,PRI,Amadora,2022-01-16,Present,38.74759,-9.216356
AMD-00046,PRI,Amadora,2022-01-16,Present,38.747623,-9.216406
AMD-00047,MLT,Amadora,2024-12-24,Present,38.748203,-9.229398
AMD-00048,MOO,Amadora,2022-03-26,Present,38.71938,-9.234855
AMD-00051,EZC,Amadora,2025-01-01,Present,38.78791,-9.226767
AMD-00052,HRZ,Amadora,2025-01-02,Present,38.72758,-9.211306
AMD-00054,HRZ,Amadora,2025-01-02,Present,38.72758,-9.211306
AMD-00055,GLP,Amadora,2025-01-21,Present,38.728542,-9.215819
AMD-00056,GLP,Amadora,2025-04-08,Present,38.728542,-9.215819
AMD-00057,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00058,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00059,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00060,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00061,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00062,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00063,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00064,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00065,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00066,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00067,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00068,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00069,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00070,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00071,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00072,GLP,Amadora,2025-01-21,Present,38.728542,-9.215819
AMD-00073,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00074,GLP,Amadora,2025-01-21,Present,38.728542,-9.215819
AMD-00075,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00076,GLP,Amadora,2024-12-24,Present,38.728542,-9.215819
AMD-00089,KLS,Amadora,2024-10-18,Removed,38.75924,-9.243889
AMD-00091,HRZ,Amadora,2025-01-02,Present,38.77455,-9.216601
AMD-00092,HRZ,Amadora,2025-01-02,Present,38.728615,-9.221415
AMD-00093,HRZ,Amadora,2025-01-02,Present,38.728615,-9.221415
AMD-00095,ATL,Amadora,2024-06-06,Present,38.77847,-9.23253
AMD-00096,ATL,Amadora,2024-06-06,Present,38.77846,-9.23253
AMD-00098,HRZ,Amadora,2025-01-02,Present,38.724926,-9.208548
AMD-00101,PRI,Amadora,2023-11-20,Present,38.763554,-9.203687
AMD-00102,HRZ,Amadora,2025-01-02,Present,38.75787,-9.23056
AMD-00103,GLP,Amadora,2024-12-24,Present,38.737328,-9.22886
AMD-00104,ATL,Amadora,2024-06-06,Present,38.75489,-9.21694
AMD-00105,ATL,Amadora,2024-01-03,Present,38.73778,-9.22555
AMD-00108,EGR,Amadora,2024-03-05,Present,38.734875,-9.221423
AMD-00109,GLP,Amadora,2025-08-30,Present,38.75924,-9.243889
AMD-00110,GLP,Amadora,2025-01-21,Present,38.754444,-9.217778
AMD-00111,GLP,Amadora,2025-01-21,Present,38.74092,-9.224724
AMD-00112,GLP,Amadora,2025-01-21,Present,38.733604,-9.223703
AMD-00115,MOA,Amadora,2026-01-28,Present,38.77077,-9.24521
AMD-00116,MOA,Amadora,2026-01-28,Present,38.77077,-9.24521
AMD-90017,GLP,Amadora,2025-01-21,Present,38.75943,-9.233286
AMM-00002,EDP,Armamar,2023-06-29,Present,41.153763,-7.64456
AMM-00003,EDP,Armamar,2023-06-29,Present,41.15361,-7.64456
AMM-00004,EDP,Armamar,2023-07-16,Present,41.098766,-7.686142
AMM-90001,EDP,Armamar,2023-08-08,Present,41.10884,-7.693277
AMR-00002,EDP,Amares,2023-06-29,Present,41.65929,-8.27058
AMR-00003,EDP,Amares,2023-06-29,Present,41.65914,-8.27058
AMR-00004,HRZ,Amares,2025-01-02,Present,41.625664,-8.360425
AMR-00005,EDP,Amares,2023-07-14,Present,41.637333,-8.414664
AMR-00006,MOT,Amares,2025-01-02,Present,41.628216,-8.344359
AMR-90001,GLP,Amares,2025-01-21,Present,41.627453,-8.36477
AMT-00007,MOO,Amarante,2023-12-04,Present,41.2731,-8.09158
AMT-00008,MOO,Amarante,2023-12-04,Present,41.2731,-8.09158
AMT-00011,EDP,Amarante,2025-02-05,Present,41.27146,-8.07524
AMT-00012,EDP,Amarante,2023-07-24,Present,41.266026,-8.071729
AMT-00013,EDP,Amarante,2023-06-29,Present,41.271465,-8.075218
AMT-00014,EDP,Amarante,2023-06-29,Present,41.26695,-8.080829
AMT-00018,EDP,Amarante,2023-06-29,Present,41.27144,-8.075011
AMT-00019,KLS,Amarante,2023-10-11,Removed,41.274048,-8.091577
AMT-00020,EDP,Amarante,2023-07-26,Present,41.272438,-8.089807
AMT-00021,EDP,Amarante,2023-12-04,Present,41.273457,-8.077664
AMT-00022,IBD,Amarante,2024-01-16,Present,41.32012,-8.120283
AMT-00023,IBD,Amarante,2025-03-11,Present,41.32012,-8.120283
AMT-00024,IBD,Amarante,2025-03-11,Present,41.32012,-8.120283
AMT-00025,MOT,Amarante,2024-11-27,Present,41.254093,-8.073416
AMT-00026,GLP,Amarante,2024-12-24,Present,41.272575,-8.089541
AMT-00027,HRZ,Amarante,2024-10-20,Removed,41.262604,-8.062726
AMT-00028,FCT,Amarante,2025-09-18,Present,41.27576,-8.08209
AMT-00029,MOT,Amarante,2025-01-02,Present,41.267334,-8.078231
AMT-00030,MOT,Amarante,2025-01-02,Present,41.267334,-8.078231
AMT-00031,GLP,Amarante,2025-09-03,Present,41.274048,-8.091577
AMT-00037,PRI,Amarante,2026-02-14,Present,41.26257,-8.062613
AMT-00042,ATL,Amarante,2026-02-17,Present,41.28717,-8.09548
AMT-90005,EDP,Amarante,2023-08-08,Present,41.24995,-8.193391
AND-00003,HRZ,Anadia,2025-01-02,Present,40.442825,-8.434377
AND-00005,HRZ,Anadia,2025-01-02,Present,40.408634,-8.45508
AND-00007,ATL,Anadia,2023-10-02,Present,40.4416,-8.44036
AND-00008,GLP,Anadia,2024-12-24,Present,40.443035,-8.438496
AND-00009,GLP,Anadia,2024-12-24,Present,40.443035,-8.438496
AND-00010,KLS,Anadia,2024-10-18,Removed,40.441986,-8.449781
AND-00012,ITV,Anadia,2024-11-11,Present,40.40389,-8.453486
AND-00013,ITV,Anadia,2024-11-11,Present,40.403893,-8.45346
AND-00014,ALF,Anadia,2024-11-18,Present,40.435852,-8.440914
AND-00015,EDP,Anadia,2025-01-02,Present,40.446903,-8.436468
AND-00016,EDP,Anadia,2025-01-02,Present,40.446903,-8.436468
AND-00017,EDP,Anadia,2025-01-02,Present,40.429356,-8.437912
AND-00018,GLP,Anadia,2025-10-23,Present,40.450752,-8.45325
AND-00019,ALF,Anadia,2025-01-02,Present,40.4805,-8.4763
AND-00020,ALF,Anadia,2025-01-02,Present,40.4774,-8.4532
AND-00021,ALF,Anadia,2025-01-02,Present,40.4413,-8.4136
AND-00022,ALF,Anadia,2025-01-02,Present,40.439,-8.4371
AND-00023,ALF,Anadia,2025-01-02,Present,40.41719,-8.466162
AND-00024,ALF,Anadia,2025-01-02,Present,40.43898,-8.437096
AND-00025,ALF,Anadia,2025-01-02,Present,40.4471,-8.4329
AND-00026,ALF,Anadia,2025-01-02,Present,40.4832,-8.4924
AND-00027,EDP,Anadia,2023-06-29,Present,40.420364,-8.521187
AND-00028,EDP,Anadia,2025-01-02,Present,40.476303,-8.479045
AND-00029,GLP,Anadia,2025-09-02,Present,40.441986,-8.449781
AND-00030,ECI,Anadia,2025-06-25,Present,40.431442,-8.436643
AND-00031,GLP,Anadia,2025-11-06,Present,40.44223,-8.450036
AND-90002,GLP,Anadia,2025-01-21,Present,40.42451,-8.456557
ANS-00002,EDP,Ansião,2025-01-02,Present,39.918118,-8.359278
ANS-00003,ATL,Ansião,2025-04-21,Present,39.918438,-8.44082
ANS-00004,ATL,Ansião,2025-04-21,Present,39.918438,-8.44082
ANS-90001,HRZ,Ansião,2025-01-01,Present,39.910645,-8.436872
APC-00002,EDP,Alpiarça,2026-01-13,Present,39.251698,-8.579773
APC-00003,EDP,Alpiarça,2026-01-13,Present,39.251698,-8.580371
APC-90001,HRZ,Alpiarça,2025-01-01,Present,39.25733,-8.585222
ARC-00004,EDP,Arouca,2025-01-02,Present,40.891087,-8.349329
ARC-00006,ATL,Arouca,2024-06-06,Present,40.925537,-8.251011
ARC-00007,KLS,Arouca,2023-10-11,Present,40.992176,-8.21743
ARC-00010,REP,Arouca,2025-12-13,Present,40.928394,-8.277471
ARC-90001,EDP,Arouca,2023-08-08,Present,40.929832,-8.248214
ARL-00002,EDP,Arraiolos,2023-06-29,Present,38.73182,-7.988788
ARL-00003,EDP,Arraiolos,2023-06-29,Present,38.73197,-7.988788
ARL-00004,PRI,Arraiolos,2025-10-18,Present,38.829517,-7.8295293
ARL-80001,ATL,Arraiolos,2023-09-25,Present,38.723007,-7.985479
ARR-80001,ATL,Arronches,2023-09-25,Present,39.12297,-7.281998
ARV-00005,PLG,Arruda dos Vinhos,2023-08-08,Present,38.952915,-9.135894
ARV-00006,PLG,Arruda dos Vinhos,2023-08-08,Present,38.941025,-9.104255
ARV-00008,GLP,Arruda dos Vinhos,2024-12-24,Present,38.98083,-9.076947
ARV-00009,GLP,Arruda dos Vinhos,2024-12-24,Present,38.988445,-9.078322
ARV-00012,EVP,Arruda dos Vinhos,2023-07-05,Present,38.998047,-9.084937
ARV-00013,ATL,Arruda dos Vinhos,2023-04-03,Present,38.99139,-9.07647
ARV-00014,KLS,Arruda dos Vinhos,2023-10-11,Removed,38.993057,-9.078889
ARV-00016,GLP,Arruda dos Vinhos,2024-12-24,Present,38.9516,-9.127374
ARV-00017,GLP,Arruda dos Vinhos,2024-12-24,Present,38.998272,-9.08295
ARV-00018,GLP,Arruda dos Vinhos,2024-12-24,Present,38.980644,-9.080626
ARV-00019,GLP,Arruda dos Vinhos,2024-12-24,Present,38.97997,-9.040656
ARV-00020,GLP,Arruda dos Vinhos,2025-08-13,Present,38.993057,-9.078889
ARV-90003,HRZ,Arruda dos Vinhos,2025-01-01,Present,38.983334,-9.077833
ASL-00001,GLG,Alcácer do Sal,2024-12-24,Present,38.515434,-8.584583
ASL-00002,GLG,Alcácer do Sal,2024-12-24,Present,38.515526,-8.586768
ASL-00005,EDP,Alcácer do Sal,2023-06-29,Present,38.372753,-8.513938
ASL-00006,EDP,Alcácer do Sal,2023-06-29,Present,38.372356,-8.511098
ASL-00007,GLG,Alcácer do Sal,2024-12-24,Present,38.515465,-8.583971
ASL-00009,GLG,Alcácer do Sal,2024-12-24,Present,38.515526,-8.586768
ASL-00011,IBD,Alcácer do Sal,2024-01-16,Present,38.463768,-8.375817
ASL-00013,EDP,Alcácer do Sal,2023-06-29,Present,38.3797,-8.521
ASL-00015,EDP,Alcácer do Sal,2023-07-24,Present,38.389145,-8.640356
ASL-00016,GLP,Alcácer do Sal,2024-12-24,Removed,38.515526,-8.586768
ASL-00017,GLP,Alcácer do Sal,2024-12-24,Removed,38.515465,-8.583971
ASL-00018,EDP,Alcácer do Sal,2025-01-02,Present,38.38028,-8.512222
ASL-00021,GLP,Alcácer do Sal,2025-01-21,Present,38.380226,-8.512631
ASL-00022,EDP,Alcácer do Sal,2025-11-26,Present,38.370213,-8.500814
ASL-00023,EDP,Alcácer do Sal,2025-11-26,Present,38.370213,-8.500814
ASL-00024,GLP,Alcácer do Sal,2025-12-17,Present,38.51535,-8.58595
ASL-00025,GLP,Alcácer do Sal,2025-12-17,Present,38.51535,-8.58595
ASL-00026,GLP,Alcácer do Sal,2025-12-17,Present,38.51535,-8.58595
ASL-00027,GLP,Alcácer do Sal,2025-12-17,Present,38.51535,-8.58595
ASL-00028,GLP,Alcácer do Sal,2025-12-17,Present,38.51535,-8.58595
ASL-00029,GLP,Alcácer do Sal,2025-12-17,Present,38.51535,-8.58595
ASL-00030,GLP,Alcácer do Sal,2025-12-17,Present,38.51558,-8.58483
ASL-00031,GLP,Alcácer do Sal,2025-12-17,Present,38.51558,-8.58483
ASL-00032,GLP,Alcácer do Sal,2025-12-18,Present,38.51558,-8.58483
ASL-00033,GLP,Alcácer do Sal,2025-12-17,Present,38.51558,-8.58483
ASL-00034,GLP,Alcácer do Sal,2025-12-17,Present,38.51558,-8.58483
ASL-00035,GLP,Alcácer do Sal,2025-12-18,Present,38.51558,-8.58483
ASL-00036,EDP,Alcácer do Sal,2025-11-19,Present,38.38047,-8.51217
ASL-80003,ATL,Alcácer do Sal,2023-09-25,Present,38.36928,-8.51075
AVR-00010,EDP,Aveiro,2023-06-29,Present,40.638798,-8.652208
AVR-00011,HRZ,Aveiro,2025-01-02,Present,40.650414,-8.614817
AVR-00014,GLG,Aveiro,2024-12-24,Present,40.664867,-8.610738
AVR-00023,IBD,Aveiro,2025-01-03,Present,40.623516,-8.650138
AVR-00024,IBD,Aveiro,2025-01-03,Present,40.623516,-8.650138
AVR-00027,GRC,Aveiro,2025-01-02,Removed,40.62778,-8.645427
AVR-00029,HRZ,Aveiro,2025-01-02,Present,40.64396,-8.60657
AVR-00031,GLG,Aveiro,2024-12-24,Present,40.664867,-8.610738
AVR-00032,PRI,Aveiro,2021-12-25,Present,40.618904,-8.655307
AVR-00033,EDP,Aveiro,2025-09-04,Present,40.632637,-8.651198
AVR-00034,REP,Aveiro,2025-06-11,Present,40.62684,-8.652566
AVR-00036,HRZ,Aveiro,2025-01-02,Present,40.781696,-8.565366
AVR-00037,HRZ,Aveiro,2025-01-02,Present,40.63156,-8.638835
AVR-00038,REP,Aveiro,2025-06-11,Present,40.64008,-8.609012
AVR-00039,GLG,Aveiro,2024-12-24,Present,40.660072,-8.591291
AVR-00040,GLG,Aveiro,2024-12-24,Present,40.6623,-8.592514
AVR-00041,REP,Aveiro,2025-06-11,Present,40.651463,-8.608606
AVR-00043,HLX,Aveiro,2023-07-14,Present,40.64293,-8.60241
AVR-00044,HLX,Aveiro,2023-06-15,Present,40.64293,-8.60241
AVR-00045,REP,Aveiro,2025-03-14,Present,40.645763,-8.627387
AVR-00046,REP,Aveiro,2025-06-11,Present,40.645798,-8.627414
AVR-00047,EDP,Aveiro,2023-06-29,Removed,40.55431,-8.551787
AVR-00048,EDP,Aveiro,2023-06-29,Present,40.650005,-8.602946
AVR-00049,ATL,Aveiro,2024-06-06,Present,40.64103,-8.652738
AVR-00050,EDP,Aveiro,2023-06-29,Present,40.648834,-8.59791
AVR-00051,ATL,Aveiro,2022-11-30,Present,40.630283,-8.643856
AVR-00052,ATL,Aveiro,2024-02-22,Present,40.641182,-8.609923
AVR-00053,ATL,Aveiro,2022-03-20,Present,40.65083,-8.620334
AVR-00054,KLS,Aveiro,2023-10-11,Present,40.64103,-8.652738
AVR-00055,KLS,Aveiro,2023-10-11,Removed,40.663048,-8.61216
AVR-00058,ATL,Aveiro,2024-02-05,Present,40.661957,-8.612366
AVR-00060,EDP,Aveiro,2023-07-26,Present,40.65102,-8.602851
AVR-00062,ATL,Aveiro,2024-05-07,Present,40.64732,-8.64632
AVR-00063,ATL,Aveiro,2024-05-21,Present,40.651257,-8.620198
AVR-00064,FCT,Aveiro,2025-02-13,Present,40.63135,-8.640706
AVR-00065,EDP,Aveiro,2025-08-22,Present,40.6295,-8.60941
AVR-00066,EDP,Aveiro,2025-08-20,Present,40.64641,-8.599146
AVR-00067,EDP,Aveiro,2025-08-20,Present,40.64641,-8.599146
AVR-00068,FRR,Aveiro,2025-01-02,Present,40.519993,-8.426124
AVR-00070,HRZ,Aveiro,2025-07-08,Present,40.650482,-8.614493
AVR-00071,HRZ,Aveiro,2025-07-08,Present,40.650482,-8.614493
AVR-00072,MAK,Aveiro,2024-04-08,Present,40.642212,-8.6577
AVR-00073,MAK,Aveiro,2024-04-08,Present,40.642212,-8.6577
AVR-00074,MAK,Aveiro,2024-04-08,Present,40.642212,-8.6577
AVR-00075,MAK,Aveiro,2024-04-08,Present,40.642212,-8.6577
AVR-00076,MAK,Aveiro,2024-04-08,Present,40.642212,-8.6577
AVR-00077,MAK,Aveiro,2024-04-08,Present,40.642212,-8.6577
AVR-00078,MAK,Aveiro,2024-04-08,Present,40.642212,-8.6577
AVR-00079,MAK,Aveiro,2024-04-08,Present,40.642212,-8.6577
AVR-00080,MAK,Aveiro,2024-04-08,Present,40.642212,-8.6577
AVR-00081,MAK,Aveiro,2025-09-17,Present,40.642212,-8.6577
AVR-00091,GLP,Aveiro,2025-08-15,Present,40.76852,-8.695369
AVR-00092,GLP,Aveiro,2025-08-26,Present,40.663048,-8.61216
AVR-00093,GLP,Aveiro,2025-07-25,Present,40.613354,-8.655592
AVR-00094,IBD,Aveiro,2025-01-03,Present,40.640507,-8.634052
AVR-00095,IBD,Aveiro,2025-01-03,Present,40.640507,-8.634052
AVR-00096,EVA,Aveiro,2025-09-20,Present,40.62778,-8.645427
AVR-00098,ATL,Aveiro,2026-01-24,Present,40.64357,-8.65825
AVR-00099,ENB,Aveiro,2026-02-06,Present,40.62703,-8.64538
AVR-00100,ENB,Aveiro,2026-02-07,Present,40.62703,-8.64538
AVR-00101,ENB,Aveiro,2026-02-07,Present,40.62703,-8.64538
AVR-00102,ENB,Aveiro,2026-02-07,Present,40.62703,-8.64538
AVR-00103,ENB,Aveiro,2026-02-07,Present,40.62703,-8.64538
AVR-00104,ENB,Aveiro,2026-02-07,Present,40.62703,-8.64538
AVR-80001,ATL,Aveiro,2023-11-28,Removed,40.633755,-8.656367
AVR-80004,GLP,Aveiro,2025-03-14,Present,40.64375,-8.64861
AVR-80006,ATL,Aveiro,2023-09-25,Present,40.63903,-8.640332
AVR-90003,EDP,Aveiro,2023-08-08,Removed,40.639324,-8.651681
AVR-90005,HRZ,Aveiro,2025-01-01,Present,40.644035,-8.64171
AVS-00003,HLX,Avis,2024-07-14,Present,39.05069,-7.909778
AVS-00004,HLX,Avis,2024-07-14,Present,39.05069,-7.909778
AVS-90001,GLP,Avis,2025-01-21,Present,39.05445,-7.890479
AVT-00002,TRK,Alvito,2024-01-18,Present,38.25969,-7.993317
AVT-00003,TRK,Alvito,2024-01-18,Present,38.28998,-8.03919
AVT-00004,TRK,Alvito,2024-01-18,Present,38.29353,-8.03535
AVT-90001,EDP,Alvito,2023-08-08,Present,38.257168,-7.992028
AVV-00002,EVC,Arcos de Valdevez,2022-07-25,Present,41.848366,-8.416647
AVV-00003,EVC,Arcos de Valdevez,2024-11-06,Present,41.848366,-8.416647
AVV-00004,HRZ,Arcos de Valdevez,2025-01-02,Present,41.814373,-8.418934
AVV-00006,HRZ,Arcos de Valdevez,2025-01-02,Present,41.814373,-8.418934
AVV-00007,EDP,Arcos de Valdevez,2025-08-08,Present,41.851704,-8.417708
AVV-00008,EDP,Arcos de Valdevez,2025-08-08,Present,41.83338,-8.406203
AVV-00009,EDP,Arcos de Valdevez,2023-07-24,Present,41.852036,-8.424343
AVV-00010,ATL,Arcos de Valdevez,2023-10-02,Present,41.82933,-8.41567
AVV-00011,EVC,Arcos de Valdevez,2023-10-12,Present,41.850765,-8.423483
AVV-00013,GLP,Arcos de Valdevez,2025-07-08,Present,41.827,-8.415699
AVV-90001,GLP,Arcos de Valdevez,2025-01-21,Present,41.848278,-8.416389
AVZ-00002,PRI,Alvaiázere,2021-12-25,Present,39.87958,-8.341742
AVZ-00004,PRI,Alvaiázere,2023-05-03,Present,39.879143,-8.343186
AVZ-00005,EDP,Alvaiázere,2023-06-29,Present,39.810795,-8.365958
AVZ-00006,EDP,Alvaiázere,2023-06-29,Present,39.8167,-8.3788
AVZ-80001,ATL,Alvaiázere,2023-09-25,Present,39.82335,-8.38224
AZB-00004,HRZ,Azambuja,2025-01-02,Present,39.066097,-8.876414
AZB-00005,HRZ,Azambuja,2025-01-02,Present,39.073544,-8.863317
AZB-00006,GLG,Azambuja,2024-12-24,Removed,39.122353,-8.907745
AZB-00007,GLG,Azambuja,2024-12-24,Removed,39.123985,-8.907096
AZB-00010,GLG,Azambuja,2024-12-24,Removed,39.122353,-8.907745
AZB-00011,HRZ,Azambuja,2025-01-02,Present,39.14409,-8.900498
AZB-00012,EDP,Azambuja,2023-06-29,Present,39.2203,-8.9725
AZB-00013,GLP,Azambuja,2024-12-24,Removed,39.123985,-8.907096
AZB-00014,GLP,Azambuja,2024-12-24,Removed,39.122353,-8.907745
AZB-00016,MOO,Azambuja,2025-07-10,Present,39.05011,-8.914236
AZB-00017,EDP,Azambuja,2025-11-26,Present,39.067616,-8.870324
AZB-00018,EDP,Azambuja,2025-11-26,Present,39.067616,-8.870324
AZB-00019,EDP,Azambuja,2025-08-09,Present,39.06629,-8.87724
AZB-00020,EDP,Azambuja,2025-08-09,Present,39.06629,-8.87724
AZB-00021,MOO,Azambuja,2025-08-15,Present,39.05011,-8.914236
AZB-00022,GLP,Azambuja,2026-01-27,Present,39.122715,-8.907596
AZB-00023,GLP,Azambuja,2026-01-27,Present,39.122715,-8.907596
AZB-00024,GLP,Azambuja,2026-01-27,Present,39.122715,-8.907596
AZB-00025,GLP,Azambuja,2026-01-27,Present,39.122715,-8.907596
AZB-00026,GLP,Azambuja,2026-01-27,Present,39.122715,-8.907596
AZB-00027,GLP,Azambuja,2026-01-27,Present,39.122715,-8.907596
