LOCATION_UID;CONNECTOR_ID;VALID_FROM;COMPONENT_TYPE;PRICE;MIN_DURATION;MAX_DURATION;MIN_KWH;MAX_KWH;START_HOUR;END_HOUR
ABT-00014;1;2022-11-29;FLAT;0,3;;;;;;
ABT-00014;1;2022-11-29;TIME;0,1;0;;;;;
ABT-00014;2;2022-11-29;ENERGY;0,1;;;0;;;
ABT-00014;2;2022-11-29;FLAT;0,3;;;;;;
ABT-00014;2;2022-11-29;TIME;0,1;0;;;;;
ABT-00014;3;2022-11-29;ENERGY;0,1;;;0;;;
ABT-00014;3;2022-11-29;FLAT;0,3;;;;;;
ABT-00014;3;2022-11-29;TIME;0,1;0;;;;;
ABT-00014;4;2022-11-29;ENERGY;0,1;;;0;;;
ABT-00014;4;2022-11-29;FLAT;0,3;;;;;;
ABT-00014;4;2022-11-29;TIME;0,1;0;;;;;
ABT-00015;1;2022-12-20;ENERGY;0,2;;;0;;;
ABT-00015;1;2022-12-20;FLAT;0,2964;;;;;;
ABT-00016;1;2022-12-20;ENERGY;0,2;;;0;;;
ABT-00016;1;2022-12-20;FLAT;0,2964;;;;;;
ABT-90001;1;2021-12-08;TIME;0,02;0;;;;;
ABT-90001;2;2021-12-08;TIME;0,02;0;;;;;
ACB-00002;1;2022-01-26;FLAT;0,297;;;;;;
ACB-00002;1;2022-01-26;TIME;0,03;0;;;;;
ACB-00002;2;2022-01-26;FLAT;0,297;;;;;;
ACB-00002;2;2022-01-26;TIME;0,03;0;;;;;
ACB-00003;1;2022-01-15;FLAT;0,297;;;;;;
ACB-00003;1;2022-01-15;TIME;0,1;0;;;;;
ACB-00003;2;2022-01-15;FLAT;0,297;;;;;;
ACB-00003;2;2022-01-15;TIME;0,1;0;;;;;
ACB-00003;3;2022-01-15;FLAT;0,297;;;;;;
ACB-00003;3;2022-01-15;TIME;0,1;0;;;;;
ACB-00004;1;2022-04-05;TIME;0,08;0;;;;;
ACB-00004;2;2022-04-05;TIME;0,08;0;;;;;
ACB-00004;3;2022-04-05;TIME;0,08;0;;;;;
ACB-00005;1;2022-10-08;FLAT;0,2964;;;;;;
ACB-00005;1;2022-10-08;TIME;0,04;0;;;;;
ACB-00005;2;2022-10-08;FLAT;0,2964;;;;;;
ACB-00005;2;2022-10-08;TIME;0,04;0;;;;;
ACB-90001;1;2020-08-26;TIME;0,02;0;;;;;
ACB-90001;2;2020-08-26;TIME;0,02;0;;;;;
ACH-00002;1;2022-07-12;FLAT;0,2964;;;;;;
ACH-00002;1;2022-07-12;TIME;0,12;0;;;;;
ACH-00002;2;2022-07-12;FLAT;0,2964;;;;;;
ACH-00002;2;2022-07-12;TIME;0,12;0;;;;;
ACH-00002;3;2022-07-12;FLAT;0,2964;;;;;;
ACH-00002;3;2022-07-12;TIME;0,12;0;;;;;
ACH-00003;1;2022-07-12;FLAT;0,2964;;;;;;
ACH-00003;1;2022-07-12;TIME;0,12;0;;;;;
ACH-00003;2;2022-07-12;FLAT;0,2964;;;;;;
ACH-00003;2;2022-07-12;TIME;0,12;0;;;;;
ACH-00003;3;2022-07-12;FLAT;0,2964;;;;;;
ACH-00003;3;2022-07-12;TIME;0,12;0;;;;;
ACH-00004;1;2022-02-13;FLAT;0,2964;;;;;;
ACH-00004;2;2022-02-13;FLAT;0,2964;;;;;;
ACH-00005;1;2022-02-13;FLAT;0,2964;;;;;;
ACH-00005;2;2022-02-13;FLAT;0,2964;;;;;;
ACH-00007;1;2020-11-23;TIME;0,08;0;;;;;
ACH-00007;2;2020-11-23;TIME;0,08;0;;;;;
ACH-00007;3;2020-11-23;TIME;0,08;0;;;;;
ACH-00008;1;2022-02-15;FLAT;0,297;;;;;;
ACH-00008;1;2022-02-15;TIME;0,06;0;;;;;
ACH-00008;2;2022-02-15;FLAT;0,297;;;;;;
ACH-00008;2;2022-02-15;TIME;0,06;0;;;;;
ACH-00008;3;2022-02-15;FLAT;0,297;;;;;;
ACH-00008;3;2022-02-15;TIME;0,06;0;;;;;
ACH-00009;1;2022-09-16;FLAT;0,2964;;;;;;
ACH-00009;1;2022-09-16;TIME;0,1;0;;;;;
ACH-00009;2;2022-09-16;FLAT;0,2964;;;;;;
ACH-00009;2;2022-09-16;TIME;0,1;0;;;;;
ACH-00009;3;2022-09-16;FLAT;0,2964;;;;;;
ACH-00009;3;2022-09-16;TIME;0,1;0;;;;;
ACH-90006;1;2021-04-08;TIME;0,025;0;;;;;
ACH-90006;2;2021-04-08;TIME;0,025;0;;;;;
ACN-00002;1;2022-01-01;FLAT;0,2964;;;;;;
ACN-00002;1;2022-01-01;TIME;0,03;0;;;;;
ACN-00002;2;2022-01-01;FLAT;0,2964;;;;;;
ACN-00002;2;2022-01-01;TIME;0,03;0;;;;;
ACN-00003;1;2022-01-01;FLAT;0,2964;;;;;;
ACN-00003;1;2022-01-01;TIME;0,03;0;;;;;
ACN-00003;2;2022-01-01;FLAT;0,2964;;;;;;
ACN-00003;2;2022-01-01;TIME;0,03;0;;;;;
ACN-00004;1;2022-05-10;FLAT;0,2964;;;;;;
ACN-00004;1;2022-05-10;TIME;0,03;0;;;;;
ACN-00004;2;2022-05-10;FLAT;0,2964;;;;;;
ACN-00004;2;2022-05-10;TIME;0,03;0;;;;;
ACN-00005;1;2022-04-05;TIME;0,08;0;;;;;
ACN-00005;2;2022-04-05;TIME;0,08;0;;;;;
ACN-00005;3;2022-04-05;TIME;0,08;0;;;;;
ACN-90001;1;2020-09-16;TIME;0,025;0;;;;;
ACN-90001;2;2020-09-16;TIME;0,025;0;;;;;
ACT-00003;1;2022-05-13;ENERGY;0,0125;;;0;;;
ACT-00003;1;2022-05-13;FLAT;0,2964;;;;;;
ACT-00003;1;2022-05-13;TIME;0,06;0;;;;;
ACT-00003;2;2022-05-13;ENERGY;0,0125;;;0;;;
ACT-00003;2;2022-05-13;FLAT;0,2964;;;;;;
ACT-00003;2;2022-05-13;TIME;0,06;0;;;;;
ACT-90001;1;2021-08-24;TIME;0,02;0;;;;;
ACT-90001;2;2021-08-24;TIME;0,02;0;;;;;
ACT-90002;1;2021-07-20;TIME;0,015;0;;;;;
ACT-90002;2;2021-07-20;TIME;0,015;0;;;;;
ADENE-00004;1;2022-06-03;FLAT;0,2964;;;;;;
ADENE-00004;2;2022-06-03;FLAT;0,2964;;;;;;
ADENE-00005;1;2022-06-03;FLAT;0,2964;;;;;;
ADENE-00005;2;2022-06-03;FLAT;0,2964;;;;;;
ADENE-00006;1;2022-06-03;FLAT;0,2964;;;;;;
ADENE-00006;2;2022-06-03;FLAT;0,2964;;;;;;
ADL-90001;1;2022-02-03;TIME;0,02;0;;;;;
ADL-90001;2;2022-02-03;TIME;0,02;0;;;;;
ADV-00002;1;2021-02-13;ENERGY;0,5121;;;0;;;
ADV-00003;1;2021-02-13;ENERGY;0,5121;;;0;;;
ADV-00004;1;2021-02-13;ENERGY;0,5121;;;0;;;
ADV-00005;1;2021-02-13;ENERGY;0,5121;;;0;;;
ADV-90001;1;2020-09-24;TIME;0,025;0;;;;;
ADV-90001;2;2020-09-24;TIME;0,025;0;;;;;
AFE-00002;1;2022-11-15;FLAT;0,297;;;;;;
AFE-00002;1;2022-11-15;TIME;0,09;0;;;;;
AFE-00002;2;2022-11-15;FLAT;0,297;;;;;;
AFE-00002;2;2022-11-15;TIME;0,09;0;;;;;
AFE-00002;3;2022-11-15;FLAT;0,297;;;;;;
AFE-00002;3;2022-11-15;TIME;0,09;0;;;;;
AFE-90001;1;2022-02-03;TIME;0,02;0;;;;;
AFE-90001;2;2022-02-03;TIME;0,02;0;;;;;
AGB-90001;1;2020-11-10;ENERGY;0,1;;;0;;;
AGB-90001;2;2020-11-10;ENERGY;0,1;;;0;;;
AGD-00004;1;2020-09-28;TIME;0;0;;;;;
AGD-00004;2;2020-09-28;TIME;0;0;;;;;
AGD-00005;1;2021-02-09;TIME;0,02;0;;;;;
AGD-00005;2;2021-02-09;TIME;0,02;0;;;;;
AGD-00006;1;2022-03-20;FLAT;0,2964;;;;;;
AGD-00006;1;2022-03-20;TIME;0,09;0;;;;;
AGD-00006;2;2022-03-20;FLAT;0,2964;;;;;;
AGD-00006;2;2022-03-20;TIME;0,09;0;;;;;
AGD-00006;3;2022-03-20;FLAT;0,2964;;;;;;
AGD-00006;3;2022-03-20;TIME;0,09;0;;;;;
AGD-00007;1;2021-12-27;TIME;0,025;0;;;;;
AGD-00007;2;2021-12-27;TIME;0,025;0;;;;;
AGD-00008;1;2022-02-10;TIME;0,032;0;;;;;
AGD-00008;2;2022-02-10;TIME;0,032;0;;;;;
AGD-00009;1;2022-03-31;ENERGY;0,07;;;0;;;
AGD-00009;1;2022-03-31;FLAT;0,297;;;;;;
AGD-00009;1;2022-03-31;TIME;0,09;0;;;;;
AGD-00009;2;2022-03-31;ENERGY;0,07;;;0;;;
AGD-00009;2;2022-03-31;FLAT;0,297;;;;;;
AGD-00009;2;2022-03-31;TIME;0,09;0;;;;;
AGD-00009;3;2022-03-31;ENERGY;0,07;;;0;;;
AGD-00009;3;2022-03-31;FLAT;0,297;;;;;;
AGD-00009;3;2022-03-31;TIME;0,09;0;;;;;
AGD-90001;1;2021-04-16;TIME;0,02;0;;;;;
AGD-90001;2;2021-04-16;TIME;0,02;0;;;;;
AGH-00001;1;2022-01-01;FLAT;0,2964;;;;;;
AGH-00001;1;2022-01-01;TIME;0,0735;0;;;;;
AGH-00001;2;2022-01-01;FLAT;0,2964;;;;;;
AGH-00001;2;2022-01-01;TIME;0,0735;0;;;;;
AGH-00001;3;2022-01-01;FLAT;0,2964;;;;;;
AGH-00001;3;2022-01-01;TIME;0,0735;0;;;;;
AGH-00002;1;2022-01-19;FLAT;0,297;;;;;;
AGH-00002;1;2022-01-19;TIME;0,035;0;;;;;
AGH-00002;2;2022-01-19;FLAT;0,297;;;;;;
AGH-00002;2;2022-01-19;TIME;0,035;0;;;;;
AGH-00003;1;2022-02-13;FLAT;0,2964;;;;;;
AGH-00003;1;2022-02-13;TIME;0,0725;0;;;;;
AGH-00003;2;2022-02-13;FLAT;0,2964;;;;;;
AGH-00003;2;2022-02-13;TIME;0,0725;0;;;;;
AGH-00003;3;2022-02-13;FLAT;0,2964;;;;;;
AGH-00003;3;2022-02-13;TIME;0,0725;0;;;;;
AGH-00004;1;2022-03-18;FLAT;0,2964;;;;;;
AGH-00004;1;2022-03-18;TIME;0,015;0;;;;;
AGH-00005;1;2022-06-02;ENERGY;0,07;;;0;;;
AGH-00005;1;2022-06-02;FLAT;0,297;;;;;;
AGH-00005;1;2022-06-02;TIME;0,09;0;;;;;
AGH-00005;2;2022-06-02;ENERGY;0,07;;;0;;;
AGH-00005;2;2022-06-02;FLAT;0,297;;;;;;
AGH-00005;2;2022-06-02;TIME;0,09;0;;;;;
AGH-00005;3;2022-06-02;ENERGY;0,07;;;0;;;
AGH-00005;3;2022-06-02;FLAT;0,297;;;;;;
AGH-00005;3;2022-06-02;TIME;0,09;0;;;;;
AGH-00006;1;2022-07-27;FLAT;0,2964;;;;;;
AGH-00006;1;2022-07-27;TIME;0,03;0;;;;;
AGH-00006;2;2022-07-27;FLAT;0,2964;;;;;;
AGH-00006;2;2022-07-27;TIME;0,03;0;;;;;
AGH-00007;1;2022-07-27;FLAT;0,2964;;;;;;
AGH-00007;1;2022-07-27;TIME;0,03;0;;;;;
AGH-00007;2;2022-07-27;FLAT;0,2964;;;;;;
AGH-00007;2;2022-07-27;TIME;0,03;0;;;;;
AGH-00008;1;2022-07-27;FLAT;0,2964;;;;;;
AGH-00008;1;2022-07-27;TIME;0,03;0;;;;;
AGH-00008;2;2022-07-27;FLAT;0,2964;;;;;;
AGH-00008;2;2022-07-27;TIME;0,03;0;;;;;
AGH-00009;1;2022-07-27;FLAT;0,2964;;;;;;
AGH-00009;1;2022-07-27;TIME;0,03;0;;;;;
AGH-00009;2;2022-07-27;FLAT;0,2964;;;;;;
AGH-00009;2;2022-07-27;TIME;0,03;0;;;;;
AGN-00002;1;2020-06-27;TIME;0,08;0;;;;;
AGN-00002;2;2020-06-27;TIME;0,08;0;;;;;
AGN-00002;3;2020-06-27;TIME;0,08;0;;;;;
AGN-90001;1;2021-03-15;TIME;0,025;0;;;;;
AGN-90001;2;2021-03-15;TIME;0,025;0;;;;;
AJT-00001;1;2022-07-12;FLAT;0,2964;;;;;;
AJT-00001;1;2022-07-12;TIME;0,12;0;;;;;
AJT-00001;2;2022-07-12;FLAT;0,2964;;;;;;
AJT-00001;2;2022-07-12;TIME;0,12;0;;;;;
AJT-00001;3;2022-07-12;FLAT;0,2964;;;;;;
AJT-00001;3;2022-07-12;TIME;0,12;0;;;;;
AJT-00002;1;2022-07-12;FLAT;0,2964;;;;;;
AJT-00002;1;2022-07-12;TIME;0,12;0;;;;;
AJT-00002;2;2022-07-12;FLAT;0,2964;;;;;;
AJT-00002;2;2022-07-12;TIME;0,12;0;;;;;
AJT-00002;3;2022-07-12;FLAT;0,2964;;;;;;
AJT-00002;3;2022-07-12;TIME;0,12;0;;;;;
AJT-00005;1;2022-07-12;FLAT;0,2964;;;;;;
AJT-00005;1;2022-07-12;TIME;0,12;0;;;;;
AJT-00005;2;2022-07-12;FLAT;0,2964;;;;;;
AJT-00005;2;2022-07-12;TIME;0,12;0;;;;;
AJT-00005;3;2022-07-12;FLAT;0,2964;;;;;;
AJT-00005;3;2022-07-12;TIME;0,12;0;;;;;
AJT-00006;1;2022-07-12;FLAT;0,2964;;;;;;
AJT-00006;1;2022-07-12;TIME;0,25;0;;;;;
AJT-00006;2;2022-07-12;FLAT;0,2964;;;;;;
AJT-00006;2;2022-07-12;TIME;0,25;0;;;;;
AJT-00007;1;2022-07-12;FLAT;0,2964;;;;;;
AJT-00007;1;2022-07-12;TIME;0,12;0;;;;;
AJT-00007;2;2022-07-12;FLAT;0,2964;;;;;;
AJT-00007;2;2022-07-12;TIME;0,12;0;;;;;
AJT-00007;3;2022-07-12;FLAT;0,2964;;;;;;
AJT-00007;3;2022-07-12;TIME;0,12;0;;;;;
AJT-00008;1;2022-07-12;FLAT;0,2964;;;;;;
AJT-00008;1;2022-07-12;TIME;0,25;0;;;;;
AJT-00008;2;2022-07-12;FLAT;0,2964;;;;;;
AJT-00008;2;2022-07-12;TIME;0,25;0;;;;;
AJT-90004;1;2020-09-24;TIME;0,025;0;;;;;
AJT-90004;2;2020-09-24;TIME;0,025;0;;;;;
AJZ-00003;1;2022-05-05;FLAT;0,2964;;;;;;
AJZ-00003;1;2022-05-05;TIME;0,02;0;;;;;
AJZ-00003;2;2022-05-05;FLAT;0,2964;;;;;;
AJZ-00003;2;2022-05-05;TIME;0,02;0;;;;;
AJZ-90001;1;2021-11-11;TIME;0,02;0;;;;;
AJZ-90001;2;2021-11-11;TIME;0,02;0;;;;;
ALB-00001;1;2022-02-13;FLAT;0,2964;;;;;;
ALB-00001;2;2022-02-13;FLAT;0,2964;;;;;;
ALB-00003;1;2022-01-04;FLAT;0,2964;;;;;;
ALB-00003;1;2022-01-04;TIME;0,035;0;;;;;
ALB-00003;2;2022-01-04;FLAT;0,2964;;;;;;
ALB-00003;2;2022-01-04;TIME;0,035;0;;;;;
ALB-00004;1;2022-01-14;FLAT;0,3;;;;;;
ALB-00004;1;2022-01-14;TIME;0,1;0;;;;;
ALB-00004;2;2022-01-14;FLAT;0,3;;;;;;
ALB-00004;2;2022-01-14;TIME;0,1;0;;;;;
ALB-00004;3;2022-01-14;FLAT;0,3;;;;;;
ALB-00004;3;2022-01-14;TIME;0,1;0;;;;;
ALB-00005;1;2021-12-26;ENERGY;0,5121;;;0;;;
ALB-00006;1;2021-12-26;ENERGY;0,5121;;;0;;;
ALB-00007;1;2022-10-08;ENERGY;0,07;;;0;;;
ALB-00007;1;2022-10-08;FLAT;0,297;;;;;;
ALB-00007;1;2022-10-08;TIME;0,1;0;;;;;
ALB-00007;2;2022-10-08;ENERGY;0,07;;;0;;;
ALB-00007;2;2022-10-08;FLAT;0,297;;;;;;
ALB-00007;2;2022-10-08;TIME;0,1;0;;;;;
ALB-90002;1;2020-08-01;TIME;0,029;0;;;;;
ALB-90002;2;2020-08-01;TIME;0,029;0;;;;;
ALD-00002;1;2021-12-25;FLAT;0,3;;;;;;
ALD-00002;1;2021-12-25;TIME;0,15;0;;;;;
ALD-00002;2;2021-12-25;FLAT;0,3;;;;;;
ALD-00002;2;2021-12-25;TIME;0,15;0;;;;;
ALD-00003;1;2022-03-14;FLAT;0,3;;;;;;
ALD-00003;1;2022-03-14;TIME;0,1;0;;;;;
ALD-00003;2;2022-03-14;FLAT;0,3;;;;;;
ALD-00003;2;2022-03-14;TIME;0,1;0;;;;;
ALD-00003;3;2022-03-14;FLAT;0,3;;;;;;
ALD-00003;3;2022-03-14;TIME;0,1;0;;;;;
ALJ-00002;1;2022-05-13;ENERGY;0,0125;;;0;;;
ALJ-00002;1;2022-05-13;FLAT;0,2964;;;;;;
ALJ-00002;1;2022-05-13;TIME;0,06;0;;;;;
ALJ-00002;2;2022-05-13;ENERGY;0,0125;;;0;;;
ALJ-00002;2;2022-05-13;FLAT;0,2964;;;;;;
ALJ-00002;2;2022-05-13;TIME;0,06;0;;;;;
ALJ-90001;1;2021-12-04;TIME;0,02;0;;;;;
ALJ-90001;2;2021-12-04;TIME;0,02;0;;;;;
ALM-00011;1;2022-01-14;FLAT;0,3;;;;;;
ALM-00011;1;2022-01-14;TIME;0,1;0;;;;;
ALM-00011;2;2022-01-14;FLAT;0,3;;;;;;
ALM-00011;2;2022-01-14;TIME;0,1;0;;;;;
ALM-00011;3;2022-01-14;FLAT;0,3;;;;;;
ALM-00011;3;2022-01-14;TIME;0,1;0;;;;;
ALM-00013;1;2022-01-14;FLAT;0,3;;;;;;
ALM-00013;1;2022-01-14;TIME;0,035;0;;;;;
ALM-00013;2;2022-01-14;FLAT;0,3;;;;;;
ALM-00013;2;2022-01-14;TIME;0,035;0;;;;;
ALM-00014;1;2020-07-01;TIME;0;0;;;;;
ALM-00014;2;2020-07-01;TIME;0;0;;;;;
ALM-00016;1;2021-09-10;TIME;0,012;0;;;;;
ALM-00016;2;2021-09-10;TIME;0,012;0;;;;;
ALM-00017;1;2021-09-10;TIME;0,012;0;;;;;
ALM-00017;2;2021-09-10;TIME;0,012;0;;;;;
ALM-00018;1;2021-09-10;TIME;0,011;0;;;;;
ALM-00018;2;2021-09-10;TIME;0,011;0;;;;;
ALM-00030;1;2021-09-10;TIME;0,012;0;;;;;
ALM-00030;2;2021-09-10;TIME;0,012;0;;;;;
ALM-00031;1;2022-01-01;FLAT;0,2964;;;;;;
ALM-00031;1;2022-01-01;TIME;0,035;0;;;;;
ALM-00031;2;2022-01-01;FLAT;0,2964;;;;;;
ALM-00031;2;2022-01-01;TIME;0,035;0;;;;;
ALM-00032;1;2022-01-30;FLAT;0,3;;;;;;
ALM-00032;1;2022-01-30;TIME;0,035;0;;;;;
ALM-00032;2;2022-01-30;FLAT;0,3;;;;;;
ALM-00032;2;2022-01-30;TIME;0,035;0;;;;;
ALM-00033;1;2021-12-26;TIME;0,08;0;;;;;
ALM-00033;2;2021-12-26;TIME;0,08;0;;;;;
ALM-00033;3;2021-12-26;TIME;0,08;0;;;;;
ALM-00034;1;2022-04-05;ENERGY;0,07;;;0;;;
ALM-00034;1;2022-04-05;FLAT;0,297;;;;;;
ALM-00034;1;2022-04-05;TIME;0,09;0;;;;;
ALM-00034;2;2022-04-05;ENERGY;0,07;;;0;;;
ALM-00034;2;2022-04-05;FLAT;0,297;;;;;;
ALM-00034;2;2022-04-05;TIME;0,09;0;;;;;
ALM-00034;3;2022-04-05;ENERGY;0,07;;;0;;;
ALM-00034;3;2022-04-05;FLAT;0,297;;;;;;
ALM-00034;3;2022-04-05;TIME;0,09;0;;;;;
ALM-00036;1;2022-01-15;FLAT;0,2964;;;;;;
ALM-00036;1;2022-01-15;TIME;0,03;0;;;;;
ALM-00036;2;2022-01-15;FLAT;0,2964;;;;;;
ALM-00036;2;2022-01-15;TIME;0,03;0;;;;;
ALM-00037;1;2022-01-15;FLAT;0,2964;;;;;;
ALM-00037;1;2022-01-15;TIME;0,03;0;;;;;
ALM-00037;2;2022-01-15;FLAT;0,2964;;;;;;
ALM-00037;2;2022-01-15;TIME;0,03;0;;;;;
ALM-00040;1;2022-07-12;FLAT;0,2964;;;;;;
ALM-00040;1;2022-07-12;TIME;0,12;0;;;;;
ALM-00040;2;2022-07-12;FLAT;0,2964;;;;;;
ALM-00040;2;2022-07-12;TIME;0,12;0;;;;;
ALM-00040;3;2022-07-12;FLAT;0,2964;;;;;;
ALM-00040;3;2022-07-12;TIME;0,12;0;;;;;
ALM-00041;1;2022-05-13;ENERGY;0,0125;;;0;;;
ALM-00041;1;2022-05-13;FLAT;0,2964;;;;;;
ALM-00041;1;2022-05-13;TIME;0,06;0;;;;;
ALM-00041;2;2022-05-13;ENERGY;0,0125;;;0;;;
ALM-00041;2;2022-05-13;FLAT;0,2964;;;;;;
ALM-00041;2;2022-05-13;TIME;0,06;0;;;;;
ALM-00042;1;2022-06-10;FLAT;0,297;;;;;;
ALM-00042;1;2022-06-10;TIME;0,12;0;;;;;
ALM-00042;2;2022-06-10;FLAT;0,297;;;;;;
ALM-00042;2;2022-06-10;TIME;0,12;0;;;;;
ALM-00042;3;2022-06-10;FLAT;0,297;;;;;;
ALM-00042;3;2022-06-10;TIME;0,12;0;;;;;
ALM-00043;1;2022-07-05;ENERGY;0,07;;;0;;;
ALM-00043;1;2022-07-05;FLAT;0,297;;;;;;
ALM-00043;1;2022-07-05;TIME;0,09;0;;;;;
ALM-00043;2;2022-07-05;ENERGY;0,07;;;0;;;
ALM-00043;2;2022-07-05;FLAT;0,297;;;;;;
ALM-00043;2;2022-07-05;TIME;0,09;0;;;;;
ALM-00043;3;2022-07-05;ENERGY;0,07;;;0;;;
ALM-00043;3;2022-07-05;FLAT;0,297;;;;;;
ALM-00043;3;2022-07-05;TIME;0,09;0;;;;;
ALM-00044;1;2022-08-23;TIME;0,08;0;;;;;
ALM-00044;2;2022-08-23;TIME;0,08;0;;;;;
ALM-00044;3;2022-08-23;TIME;0,08;0;;;;;
ALM-00045;1;2022-10-12;TIME;0,08;0;;;;;
ALM-00045;2;2022-10-12;TIME;0,08;0;;;;;
ALM-00045;3;2022-10-12;TIME;0,08;0;;;;;
ALM-00046;1;2022-11-26;FLAT;0,297;;;;;;
ALM-00046;1;2022-11-26;TIME;0,26;0;;;;;
ALM-00046;2;2022-11-26;FLAT;0,297;;;;;;
ALM-00046;2;2022-11-26;TIME;0,26;0;;;;;
ALM-00047;1;2022-11-26;FLAT;0,297;;;;;;
ALM-00047;1;2022-11-26;TIME;0,1;0;;;;;
ALM-00047;2;2022-11-26;FLAT;0,297;;;;;;
ALM-00047;2;2022-11-26;TIME;0,1;0;;;;;
ALM-00048;1;2022-11-26;FLAT;0,297;;;;;;
ALM-00048;1;2022-11-26;TIME;0,1;0;;;;;
ALM-00048;2;2022-11-26;FLAT;0,297;;;;;;
ALM-00048;2;2022-11-26;TIME;0,1;0;;;;;
ALM-00049;1;2022-11-26;FLAT;0,297;;;;;;
ALM-00049;1;2022-11-26;TIME;0,1;0;;;;;
ALM-00049;2;2022-11-26;FLAT;0,297;;;;;;
ALM-00049;2;2022-11-26;TIME;0,1;0;;;;;
ALM-00050;1;2022-11-26;FLAT;0,297;;;;;;
ALM-00050;1;2022-11-26;TIME;0,03;0;;;;;
ALM-00050;2;2022-11-26;FLAT;0,297;;;;;;
ALM-00050;2;2022-11-26;TIME;0,03;0;;;;;
ALM-00051;1;2022-11-26;FLAT;0,297;;;;;;
ALM-00051;1;2022-11-26;TIME;0,03;0;;;;;
ALM-00051;2;2022-11-26;FLAT;0,297;;;;;;
ALM-00051;2;2022-11-26;TIME;0,03;0;;;;;
ALM-00052;1;2022-11-26;FLAT;0,297;;;;;;
ALM-00052;1;2022-11-26;TIME;0,03;0;;;;;
ALM-00052;2;2022-11-26;FLAT;0,297;;;;;;
ALM-00052;2;2022-11-26;TIME;0,03;0;;;;;
ALM-00053;1;2022-11-26;FLAT;0,297;;;;;;
ALM-00053;1;2022-11-26;TIME;0,03;0;;;;;
ALM-00053;2;2022-11-26;FLAT;0,297;;;;;;
ALM-00053;2;2022-11-26;TIME;0,03;0;;;;;
ALM-00054;1;2022-11-26;FLAT;0,297;;;;;;
ALM-00054;1;2022-11-26;TIME;0,03;0;;;;;
ALM-00054;2;2022-11-26;FLAT;0,297;;;;;;
ALM-00054;2;2022-11-26;TIME;0,03;0;;;;;
ALM-00055;1;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00055;1;2022-11-29;FLAT;0,3;;;;;;
ALM-00055;1;2022-11-29;TIME;0,1;0;;;;;
ALM-00055;2;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00055;2;2022-11-29;FLAT;0,3;;;;;;
ALM-00055;2;2022-11-29;TIME;0,1;0;;;;;
ALM-00055;3;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00055;3;2022-11-29;FLAT;0,3;;;;;;
ALM-00055;3;2022-11-29;TIME;0,1;0;;;;;
ALM-00055;4;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00055;4;2022-11-29;FLAT;0,3;;;;;;
ALM-00055;4;2022-11-29;TIME;0,1;0;;;;;
ALM-00055;5;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00055;5;2022-11-29;FLAT;0,3;;;;;;
ALM-00055;5;2022-11-29;TIME;0,1;0;;;;;
ALM-00055;6;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00055;6;2022-11-29;FLAT;0,3;;;;;;
ALM-00055;6;2022-11-29;TIME;0,1;0;;;;;
ALM-00056;1;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00056;1;2022-11-29;FLAT;0,3;;;;;;
ALM-00056;1;2022-11-29;TIME;0,1;0;;;;;
ALM-00056;2;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00056;2;2022-11-29;FLAT;0,3;;;;;;
ALM-00056;2;2022-11-29;TIME;0,1;0;;;;;
ALM-00056;3;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00056;3;2022-11-29;FLAT;0,3;;;;;;
ALM-00056;3;2022-11-29;TIME;0,1;0;;;;;
ALM-00056;4;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00056;4;2022-11-29;FLAT;0,3;;;;;;
ALM-00056;4;2022-11-29;TIME;0,1;0;;;;;
ALM-00056;5;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00056;5;2022-11-29;FLAT;0,3;;;;;;
ALM-00056;5;2022-11-29;TIME;0,1;0;;;;;
ALM-00056;6;2022-11-29;ENERGY;0,1;;;0;;;
ALM-00056;6;2022-11-29;FLAT;0,3;;;;;;
ALM-00056;6;2022-11-29;TIME;0,1;0;;;;;
ALM-00057;1;2022-12-01;FLAT;0,2964;;;;;;
ALM-00057;1;2022-12-01;TIME;0,1;0;;;;;
ALM-00057;2;2022-12-01;FLAT;0,2964;;;;;;
ALM-00057;2;2022-12-01;TIME;0,1;0;;;;;
ALM-90001;1;2020-08-01;TIME;0,006;0;;;;;
ALM-90001;2;2020-08-01;TIME;0,006;0;;;;;
ALM-90003;1;2020-08-26;TIME;0,009;0;;;;;
ALM-90003;2;2020-08-26;TIME;0,009;0;;;;;
ALM-90004;1;2022-01-20;TIME;0,0037;0;;;;;
ALM-90004;2;2022-01-20;TIME;0,0037;0;;;;;
ALM-90005;1;2021-09-22;TIME;0;0;;;;;
ALM-90005;2;2021-09-22;TIME;0;0;;;;;
ALM-90006;1;2021-09-22;TIME;0;0;;;;;
ALM-90006;2;2021-09-22;TIME;0;0;;;;;
ALM-90007;1;2021-09-22;TIME;0;0;;;;;
ALM-90007;2;2021-09-22;TIME;0;0;;;;;
